Country_ISO,Year,DeathRate,Population (GPWv4.11),CO Population-Weighted (ppm),VOCs Population-Weighted (ppm),SO2 Population-Weighted (ppm),NOx Population-Weighted (ppm),O3 Population-Weighted (ppm),PM Pop.-Weighted (kg m^-3),HospitalBeds
BLZ,2016,20.96,12.812511575880198,0.10535867235612742,0.042127667518163964,0.0007798278552030678,0.0011756366683203033,0.0498695998960347,1.497139988792859e-08,0.6678293725756554
BRN,2016,22.15,12.85117519644075,0.258484483997181,0.121003763539699,0.0035488424029984115,0.0076870795518186675,0.04838588321415,2.709409963295488e-08,1.410986973710262
MLT,2016,21.65,12.767484990119396,0.11160967830356436,0.001861272756683239,0.007087439658450317,0.007314138357013963,0.0652521764673873,1.2563399921080491e-08,1.7351891177396608
KOR,2016,21.6,17.666346393425442,0.4523293235904019,0.03469942482356319,0.07521969253498376,0.07086612704767103,0.054213764162709,8.5168596373155e-08,2.5626389983283526
TTO,2016,23.0,13.995658721315491,0.08798272674333928,0.012330090048028538,0.001142373243146348,0.006127389150261204,0.0531549908797511,1.8170999834907383e-08,1.2412685890696329
JAM,2016,22.62,14.812237297390197,0.13425839167166384,0.02049585362594149,0.008114565678786935,0.009056746577117577,0.0592881256812414,1.9607599807771015e-08,1.0043016091968684
SVN,2016,22.82,14.54440127869699,0.1882948262458839,0.014893837110644192,0.0071180802509459165,0.0177683025973989,0.0512798746810642,1.593849987298211e-08,1.7047480922384253
SGP,2016,24.68,15.37559863994498,0.18956717462548023,0.026942067984532893,0.061081865970274415,0.02090565501188687,0.0574777643854052,3.546959937095375e-08,1.252762968495368
ECU,2016,24.77,16.57777579467484,0.17342958849416953,0.052683968701615846,0.001502758292935161,0.007955096151020656,0.0415545491422717,1.739549984869829e-08,0.8671004876833833
GRC,2016,24.92,16.126085000938748,0.14356659462850793,0.010544739305970477,0.010090043865127914,0.011251987291135086,0.0586596323733088,1.2553799921201053e-08,1.6486586255873816
TON,2016,24.89,11.101871870319725,0.0484216000675507,0.0005463657150658817,0.00031443755932877615,2.7099632801634036e-05,0.0477634628277461,6.378989979654243e-09,1.247032293786383
VCT,2016,26.09,10.910642961228687,0.0766471881857396,0.0015262147415452054,0.001701740218414441,0.0006711307413741469,0.0522585955337229,1.6218399868481752e-08,1.6974487897568136
COL,2016,26.72,17.690563630978687,0.18957551891134378,0.06909143836241072,0.0027577588849878524,0.008412220845436994,0.037138298798602,2.228799975162253e-08,1.000631880307906
BRA,2016,26.77,19.12453213014037,0.14105869861454048,0.05192187713801306,0.006075779016499899,0.007848494829701161,0.0446546933115239,1.5081599886272672e-08,1.2119409739751128
PRY,2016,27.49,15.699973618856129,0.13870546885130766,0.06254675357233486,0.0006268944605999598,0.0034753818582814807,0.0411590896702872,1.2656199919910302e-08,0.636576829071551
PER,2016,26.65,17.252601786430198,0.13412353202537894,0.05647329886894119,0.0023424353548905682,0.005249896147777893,0.0417074699919322,1.207099992714548e-08,0.9707789171582247
MUS,2016,28.99,13.970516526213805,0.07612696005385941,0.0009025066183562528,0.0013172270753731808,0.001250557726627502,0.0487895027209637,1.004429994955602e-08,1.506297153514587
CUB,2016,30.41,16.21313258434333,0.10055898252515615,0.014410839264995597,0.003232094151837933,0.003345581296536509,0.0583688779095443,1.251899992163732e-08,1.6389967146756448
THA,2016,30.22,18.021159770271325,0.2956504258807028,0.0669316450184957,0.02238744358231231,0.014997284421255155,0.0512899600380364,4.205129911584411e-08,1.0986122886681098
DOM,2016,32.23,16.16123681715976,0.12641111009544723,0.027279976621698385,0.003146659071501447,0.011870252959284181,0.0514349000927357,1.8752399824173748e-08,0.8628899551470398
KEN,2016,32.37,17.667733149223526,0.31448727293171336,0.04805889399942165,0.0045485765232882525,0.010327701224170415,0.0460486827781837,3.709159931210662e-08,0.8754687373538999
GRD,2016,32.19,11.330866033818346,0.07570629037664847,0.0012856372141991652,0.0007311836200928889,0.00048005075719519737,0.0521588608465644,1.6190499868933856e-08,1.4655675420143985
MDV,2016,33.04,7.976361865563841,0.10639551615997218,0.001138200004548668,0.00040593859577825464,0.00014535943480544581,0.0538383953568256,1.209979992679742e-08,1.7817091333745536
SLV,2016,33.47,15.617652127855798,0.19891920640941035,0.10236034524396335,0.010144882223852505,0.01553957003303886,0.0518137305501451,2.5850699665870663e-08,0.7323678937132266
MEX,2016,32.99,18.665000193234018,0.22239022923837232,0.06532029047627469,0.2256226964926895,0.02144680528660965,0.0509380393232848,3.945869922150552e-08,0.6931471805599453
ARG,2016,33.6,17.58960485226156,0.1114352608740507,0.032601221813132006,0.001620733900972067,0.010702784322701386,0.0408161892242111,1.054359994441625e-08,1.7817091333745536
WSM,2016,34.75,12.04669430861644,0.04943006700698111,0.0006950374055332998,0.0004733719418213131,0.00026014116035404686,0.040414405309943,5.369179985585953e-09,
HRV,2016,35.01,15.191613409124654,0.17207228196148747,0.015249472499099066,0.008189409062821758,0.0131210374599026,0.0535400995089236,1.4265199898252035e-08,1.8779371654691073
SUR,2016,35.55,13.204888226629569,0.09029064115411005,0.03739099601057501,0.0006224752220937103,0.00030549033307622145,0.0450493930543732,1.5664899877305454e-08,1.33500106673234
JOR,2016,35.96,15.853605889621916,0.25740805967314423,0.01890242812080831,0.06125601209469429,0.03656201270865813,0.0571369538967678,3.856139925650923e-08,0.8628899551470398
CZE,2016,36.52,16.169912535698515,0.17721946657246251,0.007531610085201522,0.008468287624886925,0.02074711152265512,0.0489960099744223,1.5921799873248145e-08,2.0451088625993306
PNG,2016,37.47,15.840942697605048,0.08211273814288171,0.11517776666616562,0.00522227117380648,0.0009030011716947178,0.0300370080718778,8.09294996725208e-09,
TZA,2016,37.84,17.816576000598783,0.153107717845731,0.03543578723417519,0.0012459295073797832,0.002452251771332307,0.0433853727304276,1.551379987966101e-08,0.37843643572024505
VEN,2016,38.0,17.249466730355028,0.13790308707799848,0.07673177782026559,0.002585812902311187,0.007196430466830924,0.0472085052001838,2.2151599754653314e-08,0.6312717768418579
FJI,2016,38.27,13.554315441776502,0.05828104672954788,0.012501862036079633,0.002170214380290154,0.000526823204283183,0.0442117414489886,6.195169980809934e-09,1.0612565021243408
SVK,2016,40.18,15.503558279347311,0.1641423857792035,0.010643592471988808,0.010782030439717009,0.016172880079825386,0.048625727468413,1.379889990479518e-08,1.9154509415706047
LKA,2016,40.33,16.785652756729142,0.22976781356233034,0.03303711385694578,0.01969439791017924,0.01111557446533742,0.0554711101168568,3.5172399381451154e-08,1.551808799597464
LVA,2016,41.45,14.458232267469048,0.15774012633512088,0.00446685075124993,0.0032530401228855537,0.007374786290818969,0.0517510973370172,1.2251699924947924e-08,1.9050881545350582
TUR,2016,40.87,18.15295726833223,0.1419755514034533,0.013503637109187658,0.009218464094113475,0.013828393517327607,0.0560460126140175,1.491409988878481e-08,1.3001916620664788
RUS,2016,43.03,18.792352009273692,0.14708407781981161,0.00589573693689449,0.01187222243978643,0.01904574387335092,0.0492036918906149,1.1701999931531598e-08,2.124653884501384
LTU,2016,42.72,14.857412587650161,0.1475266294529059,0.0032822146355246484,0.004030769522798255,0.0071037038443543706,0.0530260899660165,1.1606499932644579e-08,2.0399207835175526
KWT,2016,43.14,15.12045121722483,0.2689162807457613,0.04798632689308406,0.13250589122766437,0.06372644149013365,0.064947323516486,8.054759675604225e-08,1.1249295969854831
SSD,2016,44.9,16.354583243613913,0.25340352903398655,0.11940748530110401,0.001324232816568132,0.006746983829014751,0.0424513571691499,3.439879940836129e-08,
NIC,2016,44.68,15.62375495602792,0.11030539207961892,0.05758238289680974,0.008027280005299953,0.0031695127834290284,0.0458635442612462,1.581279987497768e-08,0.6471032420585385
SYC,2016,45.07,11.094945623236962,0.07178227481501284,0.0007822629525385484,0.00043057628872384616,0.00018436300409690432,0.0457586166286781,7.140189974508844e-09,1.3217558399823195
NAM,2016,45.83,14.733657917238629,0.13460087215236186,0.053866860673116024,0.001545539038999136,0.0030908962548141282,0.0476774802206771,1.403039990157394e-08,
HUN,2016,45.82,16.10016259664095,0.15935974306920364,0.009462705052336364,0.014317716558747093,0.014736323065792036,0.0495995010989671,1.3613899907330865e-08,2.0794415416798357
COM,2016,47.46,13.27013510346962,0.07995299688041278,0.0015664993988881945,0.0006597952872101629,0.0005718644543490969,0.0484341744151473,7.67497997054734e-09,1.1505720275988207
POL,2016,46.6,17.468539682854658,0.15696526601792957,0.004895925374110453,0.012574102583410698,0.016067583244384197,0.0491592820639534,1.3567999907954688e-08,2.0268315914075385
GTM,2016,46.61,16.628935749819547,0.21959397100123573,0.10735234734337509,0.007495387270278228,0.012265079457297389,0.0458404884460739,2.7447799623309147e-08,0.44575362702227583
MWI,2016,48.07,16.692255208262466,0.2008675239083434,0.0469125320447922,0.001872533713929383,0.0050571460537608155,0.0415429353853166,2.315319973196467e-08,0.832909122935104
SRB,2016,48.43,15.75807662896093,0.1533171788475197,0.01269040312701342,0.02265871146872233,0.010816608991236923,0.0519607486027439,1.3002599915466198e-08,1.8779371654691073
ETH,2016,49.04,18.43865960360666,0.25418272212367204,0.05183268054268023,0.0014349729336929514,0.0066281780152311265,0.0451771428209137,3.2347899476806695e-08,0.28517894223366236
DZA,2016,49.21,17.48943375300023,0.19576761370519574,0.02252669698037681,0.01213728327304718,0.02616991791048647,0.0598311761113431,3.1426099506200126e-08,0.9555114450274363
IRN,2016,50.39,18.196185386985466,0.29646632345049506,0.028784322798099275,0.03666429830754216,0.040382757909977245,0.0581927173178753,3.704329931389698e-08,1.0577902941478545
CPV,2016,50.59,13.005586363038788,0.08809066443267748,0.0010100976795288617,0.0005917378885972852,0.0005882289594181537,0.0607979041112537,3.3614299435039436e-08,1.1216775615991057
ROU,2016,50.74,16.76585173902882,0.15449042981997846,0.00905873944424182,0.008970886007090737,0.012699827718056625,0.0504318993350593,1.247629992217097e-08,2.0554049638515948
KIR,2016,51.66,9.52130503901977,0.05933880821820813,0.0005787015199699676,0.00018004679060379465,1.319991288076665e-05,0.0407678030289433,6.231839980582085e-09,1.0508216248317612
FSM,2016,53.35,10.403500125413016,0.064133191815239,0.0008107122839709367,0.00018717348195087282,4.239910114540753e-05,0.0442876044415056,6.77782997703051e-09,
GUY,2016,53.44,13.516583645276818,0.08953026367923946,0.03679525583911532,0.0003820929931741142,0.00031210728945242817,0.0440769468908599,1.6445099864779347e-08,1.007957920399979
LBY,2016,53.3,15.661021479665518,0.1287809601659103,0.00806515899317743,0.006849076435983257,0.009319157447709647,0.0625874566669364,4.037499918492971e-08,1.547562508716013
ALB,2016,52.82,14.850077110722891,0.13363436007319293,0.00864347332634473,0.0064394481782873245,0.007484801853720963,0.0590562108518978,1.1269199936502566e-08,1.3402504226184837
HTI,2016,54.93,16.14569068160179,0.15081548538717152,0.02331797259583738,0.001132052986153878,0.007444965341352992,0.0565681124248186,1.9806099803859205e-08,1.1704160207970933
ZMB,2016,55.04,16.632289170391484,0.18342342950918464,0.04544984102044113,0.005884669319777708,0.004868620012297241,0.045289167736621,2.121699977491946e-08,1.0986122886681098
HND,2016,54.95,15.910471243606674,0.15363611203138355,0.1171352908038641,0.0034768995733101445,0.005600547614250435,0.0439972046615232,2.005409979891654e-08,0.48858001481867097
VNM,2016,55.03,18.330487516678147,0.3543263245902122,0.053591754253746446,0.010304334523108052,0.015913070808319767,0.0545878739462855,4.9631198768372035e-08,1.244154593958768
ZAF,2016,54.65,17.816411418078328,0.37762006628000466,0.03868446266591712,0.04715972811159128,0.03395017419358756,0.0492153738659177,4.708559889147317e-08,1.1786549963416462
SLB,2016,57.32,12.974891425141895,0.05587653831068611,0.020380424064962765,0.0003578809529715741,3.239947513133713e-05,0.0402867108291123,6.643809977929894e-09,
TUN,2016,56.74,16.195704219440394,0.18924312653444517,0.010593224152977596,0.01982300551991485,0.016962049613907914,0.0587098461893772,2.9782599556498377e-08,1.0260415958332743
BOL,2016,56.67,16.205185746432903,0.157514614876568,0.13880287740194627,0.00044084581320355103,0.0022341135088681735,0.0326578029044347,1.0262699947338494e-08,0.8020015854720274
GAB,2016,58.04,14.330285279767857,0.18245761753727188,0.06032860624344199,0.0013833097856946466,0.0019224439199595972,0.0432921539232596,2.2913599737483473e-08,1.0818051703517284
BTN,2016,58.47,13.76077855799982,0.3748405158141216,0.04840554926221931,0.0058010970521307536,0.009572916076814044,0.0563558182533938,3.5992999352251985e-08,0.9969486348916096
VUT,2016,59.47,12.189649012995753,0.06019144283149354,0.006608164904686046,0.001092595899656699,0.00030121563001684845,0.0464694887612776,8.090499967271905e-09,
BWA,2016,58.75,14.636425027450699,0.12064600810352062,0.05164666999303602,0.005217422549055017,0.003268249449733874,0.0497962242542076,5.5806499844281725e-09,1.2725655957915476
MAR,2016,60.29,17.369763437389253,0.16764893170657805,0.017906611385622224,0.016005464444429154,0.014002244416144586,0.0583378940342496,1.9549999808898752e-08,0.5831462853456167
LBN,2016,60.5,15.371716299709627,0.3006011010214069,0.013009638474966312,0.03916890700367359,0.037679991273735516,0.0566438537524041,3.852999925771957e-08,1.3164082336557241
DJI,2016,61.15,13.603435820678547,0.11840631782013829,0.0056290570889467,0.0021983398792618665,0.002522633482928625,0.0574722135129059,2.9717999558420246e-08,0.8919980393051105
ZWE,2016,60.79,16.579316532666375,0.17211501008697444,0.04592407514308147,0.0032067399092539778,0.004833585381795409,0.0447792683645535,1.586789987410488e-08,1.0420419371797154
TLS,2016,60.66,13.988877592423137,0.09781740771632055,0.05813556904603678,0.0005134481629291239,0.0008170081579239,0.0416156988809497,7.65575997069467e-09,0.3488947566197701
BIH,2016,61.3,15.15882403072457,0.1466245511515729,0.014953436008424774,0.01340770269482628,0.008186886800265457,0.0542859318778119,1.1650999932127099e-08,1.220829921392359
AGO,2016,62.2,17.046226240671956,0.24657125028733723,0.07051234197342646,0.0021724066150962205,0.00640989962921797,0.0482986810071619,2.9085199577025577e-08,
RWA,2016,62.01,16.28536229326028,0.4407592016583008,0.03838887207709905,0.11853976437608132,0.013261238792879828,0.0480761393977291,7.080889749304996e-08,0.5481214085096876
MDG,2016,62.08,17.02311240125608,0.14046057740329937,0.04300761167803648,0.0007210509802498638,0.0032668310918553896,0.0420061678298567,1.2803499918035194e-08,0.2795238847503174
IDN,2016,62.02,19.33553647554594,0.30605972244988927,0.06087853122577115,0.023742673736414643,0.01966055151761974,0.0499816206615461,4.503359898598747e-08,0.6780335427498971
BHR,2016,61.76,13.584687582709833,0.21240352313216862,0.027469336361287323,0.03711159629842426,0.036480527656437306,0.0739674198991889,5.654439840136548e-08,1.0331844833456545
GNQ,2016,62.93,13.61979165213029,0.1606978897108485,0.04065126826735775,0.0021378920792891553,0.0011820381176028492,0.0450451788836603,2.3625699720913155e-08,1.1314021114911006
LBR,2016,62.85,15.27015471417514,0.18428496055469937,0.048106047357736915,0.0010453893900547624,0.0024013873599894697,0.0481121356453283,3.178049949499992e-08,0.48858001481867097
KHM,2016,62.97,16.573257245734908,0.23239323756534255,0.09428031695030466,0.0052884743356668915,0.006974898741134877,0.0497844504865067,3.0235399542910304e-08,0.5850050219402422
MRT,2016,63.95,15.21909051366252,0.11117028978922666,0.020265201664707053,0.001236598097312952,0.001983676212744573,0.0526365542627002,8.217509662362665e-08,
MDA,2016,64.31,15.194804616540473,0.13430690196440564,0.00454199351305045,0.011897549633132212,0.007082349847272451,0.0548974244048102,1.030169994693749e-08,1.918392120161421
UGA,2016,64.31,17.514336553072713,0.3117091187239721,0.056443621603501644,0.016953976682163523,0.007129512519020721,0.0484452605953258,3.8867599244654855e-08,0.4054651081081644
MYS,2016,63.95,17.189527071753254,0.24218817139549548,0.11773591632406294,0.009270579082192872,0.01850608616947491,0.051437956442196,3.053739953373361e-08,1.0577902941478545
BGD,2016,64.33,18.875621635234765,0.5300123743902374,0.04501832161116396,0.02033818875949441,0.02563207262298499,0.0565147781946464,8.664849624601894e-08,0.5822156198526637
MOZ,2016,66.41,17.16434163924748,0.13190058971301827,0.04318730121554826,0.0008081013980953044,0.0026146667776852043,0.0431213392453907,1.4714799891737331e-08,0.5822156198526637
MNE,2016,66.39,13.337180068443569,0.13263442622040614,0.010188970693247945,0.006307014901636061,0.00560509705301266,0.058592066719508,9.987729950122625e-09,1.5933085305042167
BGR,2016,67.01,15.798030298500484,0.15470254752026652,0.012898779902135974,0.029219524304944226,0.012759097424094175,0.0521605470273275,1.2878799917068256e-08,2.1126345090356
SOM,2016,67.96,16.213576584365235,0.08893727317711127,0.031248371203092692,0.0003255899898262246,0.00031089366755511646,0.0477240472535936,1.3543399908288159e-08,0.6259384308664953
SEN,2016,68.04,16.544218917676982,0.15174386892302472,0.020343096902440492,0.026275351593046517,0.00417076724571482,0.0538337263403525,6.145479811165386e-08,0.5423242908253617
MKD,2016,68.27,14.554367195517923,0.1473394266760349,0.013376925643130165,0.02430260093595654,0.011916349446719052,0.0548933656229536,1.2661899919838146e-08,1.7263316639055997
SWZ,2016,69.11,14.057656706832274,0.2023962712540711,0.04108162577314431,0.008394447827341903,0.010930530498515821,0.0472751628882904,2.1791399762567448e-08,1.1052568313867783
UKR,2016,69.95,17.55605362370237,0.13704424669645382,0.004521511542905719,0.010774597982355033,0.011384671002271802,0.050462204663534,1.043469994555852e-08,2.0681277817795625
COG,2016,70.71,15.284293041983418,0.25065956245863785,0.10619859347248663,0.004233210308612652,0.0035180693306248938,0.0423526700748653,2.9764999557022394e-08,
BLR,2016,70.66,16.066348318774367,0.13057525718345117,0.004184207979771377,0.0043381267067854916,0.008606072296807162,0.0504288746572991,8.511919963773608e-09,2.403334996094189
LAO,2016,71.06,15.747350265282844,0.5128637052662149,0.15069549526025217,0.00583953368648867,0.013374550624170036,0.0516075235586788,6.134419811844464e-08,0.7929925155296614
SDN,2016,73.03,17.53268640252193,0.13505096748561082,0.025158426033661543,0.001755502203929201,0.003782473419505855,0.0552599038775549,4.0977299160430465e-08,0.5128236264286637
MLI,2016,72.73,16.718976106802533,0.1649340107399461,0.059469259112501845,0.0007117666340204298,0.003730617584658708,0.0440533855852094,4.558599896095834e-08,0.20701416938432612
ARE,2016,72.91,15.979421408523049,0.2334617653811386,0.05060420446961879,0.028770272015809496,0.05676297194088376,0.0701239191980265,7.078209749494728e-08,0.8712933659434192
COD,2016,74.5,18.197662447543433,0.3273570391470672,0.11317649783422004,0.013715657856270031,0.006643494042622029,0.0420532628804544,4.28938990800567e-08,
CHN,2016,73.81,21.030421083474735,0.5241228603476872,0.024416458365742365,0.07583472652634318,0.06740178651564378,0.0507182671902742,9.47335955127728e-08,1.6193882432872684
BDI,2016,75.27,16.259888664962514,0.36362391173922437,0.03180517628216987,0.009399134417864167,0.0099871400766904,0.0475176720809499,4.883899880737608e-08,0.585933096252796
NPL,2016,77.47,17.210765245076924,0.6481593815290533,0.06115023424625208,0.014538769039655241,0.017559047646652528,0.0593256622797071,8.943049600109307e-08,0.2468600779315258
MMR,2016,76.97,17.793252486955847,0.2869472515370096,0.11723629955677019,0.004063827456351751,0.00570399027295863,0.0476145066849159,3.360129943547633e-08,0.7275486072772778
GEO,2016,78.3,15.18840378871514,0.12692630208677316,0.01776745479565797,0.005290112647198696,0.005850841397250761,0.0526827504194409,1.1360199935472929e-08,1.534714366238164
SYR,2016,78.29,16.755391313670543,0.21802596115921236,0.016185076154931487,0.02525627906642483,0.023626503034064866,0.0574255074349609,3.384869942713276e-08,0.9001613499442714
ARM,2016,79.1,14.931865438479152,0.15003999309096713,0.012517793484585805,0.009751512080124617,0.010345942687495781,0.0537911230613907,1.7615899844840036e-08,1.6639260977181702
FIN,2016,8.04,15.469041446700068,0.1265270832467564,0.002602860617376936,0.0017146561366117477,0.021465101482599485,0.0492296169275045,6.0245099818526395e-09,1.6034198401085373
CAN,2016,8.34,17.344919958853552,0.1452345031694019,0.005785094028227012,0.007524417435884241,0.014064403961678868,0.0445116540705176,1.0369899946232588e-08,1.275362800412609
AUS,2016,8.29,16.972569579950516,0.0840109064098559,0.041044022990110104,0.009298909813655817,0.017432959103841343,0.0455044929248066,8.94288996001236e-09,1.5727739280625088
ERI,2016,81.37,15.510283035157162,0.1372442434555156,0.02645606070380282,0.0016633957898331275,0.003584015735841576,0.054903638827622,2.3151199732010976e-08,0.8020015854720274
KAZ,2016,82.46,16.69380288293828,0.1304897551566968,0.006464014172715541,0.010652257712186945,0.00823185115199494,0.0531958781093739,1.5445499880718267e-08,1.864080130807681
BEN,2016,84.09,16.231883787844136,0.23014937392899965,0.04710136848021233,0.0023387001077288553,0.005142330525626292,0.0498846151188601,4.965789876704653e-08,0.35065687161316933
IRQ,2016,85.48,17.435263481570004,0.26385327149993765,0.028777157030679304,0.03073418305546083,0.029194024067589884,0.0587887700274448,5.70362983734303e-08,0.7654678421395715
STP,2016,87.33,11.86313850571068,0.105469935171293,0.0014567743887433753,0.00023941833714249437,0.0002160996487888641,0.0505336237448419,1.5066099886506316e-08,
IND,2016,87.25,20.996803103798822,0.5607617915937412,0.03793570904287273,0.03554846330525892,0.031286059188601445,0.0591232860740962,9.670429532413949e-08,0.9858167945227653
NGA,2016,87.66,19.039844703938325,0.3374642272928751,0.048231067904238915,0.0034536024437496395,0.010429989066099338,0.051316729924985,7.390599726895172e-08,
NOR,2016,8.57,15.388960651566203,0.1254775514636466,0.005461232286921335,0.005216493409005667,0.012998801323979762,0.0513346872814025,6.647739977903777e-09,1.5432981099295553
SWE,2016,8.72,16.023373663834757,0.11968185043270221,0.0024196023997674365,0.0012978484302561943,0.007137767420980675,0.0555656684695674,6.278189980292166e-09,1.205970806988609
ISL,2016,8.68,12.578148036470266,0.10373996186956363,0.0010991776828137637,0.0009952026215506817,0.0013258636541973027,0.0529830717104938,4.988719987556337e-09,1.4182774069729414
PHL,2016,90.16,18.338731569024464,0.1525069954321679,0.043019764533491475,0.03620918208070669,0.009597778614920493,0.0495245597646787,2.1231699774607462e-08,0.708035793053696
BFA,2016,92.67,16.7404307908102,0.17206820454277302,0.05439188992812379,0.0009891146647670523,0.003942280988685492,0.0442443768712963,4.453699900822784e-08,
GMB,2016,93.95,14.393020907497156,0.16498310412413422,0.021732699781899848,0.011616046738253174,0.004215420616833799,0.0532271366297246,5.3423898572943504e-08,0.7323678937132266
CIV,2016,95.39,16.92786207823493,0.1935885699453658,0.06117026774814336,0.001548029184301522,0.0028306938033090647,0.0461407315972719,3.444079940691566e-08,
GNB,2016,96.94,14.388770006422334,0.18854693965753636,0.04615904676619629,0.0036842687393022345,0.0033299356053232212,0.0528510605891164,4.478829899700412e-08,
SAU,2016,97.1,17.281620788819513,0.14718620464422771,0.012619731168439946,0.045105351196117124,0.01658444469311671,0.0642788582469034,5.185149865571102e-08,1.1969481893889715
QAT,2016,97.41,14.589489985199023,0.2104174108076107,0.0358715359152366,0.017498416797848623,0.03318002700601629,0.0759981210252894,5.40865985373199e-08,0.6981347220709844
GHA,2016,98.41,17.13719044378279,0.2388155935954573,0.05548723057966288,0.002455296291594508,0.004704910529889709,0.0471276218378813,4.701859889462566e-08,0.5335651107354801
TGO,2016,99.22,15.806360717831264,0.23100015124765388,0.0488177304561451,0.002496199899103925,0.005021635457197069,0.047839571859491,4.771329886172054e-08,0.5007752879124893
TKM,2016,98.53,15.527726519758728,0.129019347642089,0.008133788870064468,0.0029156134652059433,0.0051696493065173455,0.0558753033958956,3.800849927767698e-08,1.5851452198650557
BHS,2015,10.48,12.524971659313847,0.08642040348251451,0.0027360366358130223,0.0025247411571005067,0.0019270051324280103,0.0593723411406513,8.527849963637889e-09,1.3454723665996355
FIN,2015,9.56,15.46613869663301,0.1266058611472101,0.0022878658379042603,0.0018010571224686717,0.019715125428787287,0.0513418691521535,6.028879981826303e-09,1.6639260977181702
CAN,2015,10.09,17.335537485573923,0.1572944099824165,0.006499545120932249,0.00796285911920302,0.015420874757943142,0.0445035742640064,1.253549992143062e-08,1.2809338454620642
NOR,2015,10.19,15.378035463266723,0.1251811980851288,0.0048245640518299535,0.005362962574020836,0.011673645093827891,0.0540412741454988,6.570869978411833e-09,1.5602476682433286
SWE,2015,10.4,16.016686485092226,0.12129278660181586,0.0021670532430779444,0.0013791026006995568,0.006548994445468432,0.0572873708910636,6.344719979872264e-09,1.235471471385307
TKM,2015,101.4,15.516051912457774,0.12932412346682054,0.010310425417278297,0.0028111879059762087,0.004869491757371429,0.0569091136873695,3.787809928262479e-08,1.597365331199831
GHA,2015,100.8,17.114623044741826,0.2281289937185681,0.039668026555261186,0.0023122975782285133,0.004470260480591248,0.0482235082240118,4.865429881637959e-08,0.5247285289349821
SAU,2015,101.0,17.26398924445261,0.14448944402208963,0.012347336925467162,0.04362715302163947,0.015766787376423147,0.0647649457004806,5.8999598259523665e-08,1.199964782928397
QAT,2015,101.6,14.570283017163637,0.20302729332106426,0.03456140232634937,0.01526051278839045,0.031030262801579396,0.0754051165147513,6.415249794222846e-08,0.6981347220709844
NER,2015,103.1,16.804589465384005,0.16317296546961232,0.029807448025648317,0.0012591898875554165,0.005145815552206361,0.0504452747643573,6.79679976901756e-08,0.23111172096338664
TGO,2015,102.5,15.779571557718336,0.22974894916076755,0.0334618530890911,0.0025011744537060242,0.005229011857215847,0.0490604948088521,5.26482986140783e-08,0.49469624183610705
SLE,2015,104.3,15.586725873833641,0.3545305156951572,0.06542395808505469,0.0028840501264174724,0.009419327519611042,0.0518382064464484,7.061589750669745e-08,
GIN,2015,106.6,16.33549066786383,0.2793262712752101,0.072041880398182,0.0023091488624518448,0.006481133010413527,0.0501019056993285,5.3735398556253444e-08,0.262364264467491
YEM,2015,107.7,17.089879378277203,0.1507135591182096,0.030798380249122962,0.015431192364263215,0.010877901516556777,0.0599184397535092,3.766969929049687e-08,0.45107561936021673
PRK,2015,108.0,17.012755850535395,0.5302908323781824,0.02086705764796079,0.04291285706293284,0.0383988890098487,0.0569671335113835,8.220389662125959e-08,2.669540346340334
ISL,2015,10.68,12.569805240555171,0.10527885252348332,0.0009669253769509851,0.0009152580235610543,0.0009184091331931425,0.0568632373543256,6.0055899819664445e-09,1.415853163361435
CAF,2015,110.1,15.406534566299609,0.2843592319268572,0.2752798951556846,0.0011311250368055048,0.0043439653060644385,0.0354028768480875,3.661649932961598e-08,0.6931471805599453
TCD,2015,110.8,16.4537435400413,0.16070685393008827,0.10381328481326975,0.0005864290168870901,0.0030530008465511106,0.0467694570469669,5.053329872319284e-08,0.3852624007906449
KGZ,2015,113.9,15.647385476168056,0.1335990122132667,0.011078557532364933,0.007467740884158235,0.012085140623399781,0.0575611387710007,1.574249987608685e-08,1.7011051009599243
CMR,2015,113.8,16.957709734021016,0.22400498417436043,0.07707382181318571,0.004497030185249794,0.003725636190588967,0.0448763984119142,4.36185990487089e-08,1.2947271675944
EGY,2015,115.5,18.315441833011498,0.28346472718969923,0.013817749669597538,0.04366647283328325,0.032671921356757117,0.0603992658806881,5.757439834259429e-08,0.8109302162163288
LSO,2015,118.5,14.556632637121636,0.17107659857230342,0.03515854872376992,0.023614842736747983,0.01705147870794873,0.0516308256784016,1.1260099936605075e-08,
PAK,2015,117.5,19.045729986613523,0.5449954080041015,0.04863041236217247,0.03389281333750218,0.03312736907365125,0.0604090636941542,9.808879518929398e-08,0.37843643572024505
NZL,2015,11.53,15.223455533877564,0.06062714040149849,0.010635509925752405,0.005976899695981934,0.0033734086534612058,0.0452990523051868,5.9617399822288275e-09,1.308332819650179
FRA,2015,11.9,17.98554857633155,0.15763576528448617,0.0067855678734917105,0.0035320758694326773,0.016354109556738834,0.0517627599050295,1.3845299904153835e-08,1.9851308622085946
MNG,2015,121.0,14.901199177954801,0.1323957077284924,0.00645866484842108,0.013804736642532515,0.00577150676677378,0.0588009734108209,1.577989987549738e-08,2.1162555148025524
OMN,2015,122.3,15.340087458987279,0.14017658422543103,0.015712065481486136,0.012621298265539687,0.013268877786122154,0.0639061984667106,4.9355598782012415e-08,0.7839015438284094
